simulation_id,start_timepoint,final_value,final_return,num_timepoints_active,max_concurrent_positions,avg_capital_utilization
566,5,15244.311678769487,0.5244311678769487,243,22,0.9454288781343686
567,5,15244.311678769487,0.5244311678769487,243,22,0.9454288781343686
568,5,13051.086820967552,0.3051086820967552,243,22,0.9475336483202023
569,5,15244.311678769487,0.5244311678769487,243,22,0.9454288781343686
570,5,13051.086820967552,0.3051086820967552,243,22,0.9475336483202023
571,5,13051.086820967552,0.3051086820967552,243,22,0.9475336483202023
572,5,15244.311678769487,0.5244311678769487,243,22,0.9454288781343686
573,2,18143.520517101377,0.8143520517101377,245,22,0.9477858821019826
574,2,18143.520517101377,0.8143520517101377,245,22,0.9477858821019826
575,2,18143.520517101377,0.8143520517101377,245,22,0.9477858821019826
576,5,15244.311678769487,0.5244311678769487,243,22,0.9454288781343686
577,2,18143.520517101377,0.8143520517101377,245,22,0.9477858821019826
578,5,15244.311678769487,0.5244311678769487,243,22,0.9454288781343686
579,5,15244.311678769487,0.5244311678769487,243,22,0.9454288781343686
580,2,18143.520517101377,0.8143520517101377,245,22,0.9477858821019826
581,3,17146.272595156654,0.7146272595156653,245,22,0.9438788397241208
582,3,17146.272595156654,0.7146272595156653,245,22,0.9438788397241208
583,3,17146.272595156654,0.7146272595156653,245,22,0.9438788397241208
584,2,18143.520517101377,0.8143520517101377,245,22,0.9477858821019826
585,3,17146.272595156654,0.7146272595156653,245,22,0.9438788397241208
586,2,18143.520517101377,0.8143520517101377,245,22,0.9477858821019826
587,2,18143.520517101377,0.8143520517101377,245,22,0.9477858821019826
588,3,17146.272595156654,0.7146272595156653,245,22,0.9438788397241208
589,1,18590.393216026874,0.8590393216026874,245,25,0.9428362149609054
591,1,18590.393216026874,0.8590393216026874,245,25,0.9428362149609054
592,3,17146.272595156654,0.7146272595156653,245,22,0.9438788397241208
590,1,18590.393216026874,0.8590393216026874,245,25,0.9428362149609054
593,1,18590.393216026874,0.8590393216026874,245,25,0.9428362149609054
594,3,17146.272595156654,0.7146272595156653,245,22,0.9438788397241208
595,3,17146.272595156654,0.7146272595156653,245,22,0.9438788397241208
596,1,18590.393216026874,0.8590393216026874,245,25,0.9428362149609054
597,2,10658.144082267538,0.06581440822675377,245,21,0.9453286327864209
600,2,10658.144082267538,0.06581440822675377,245,21,0.9453286327864209
599,1,18590.393216026874,0.8590393216026874,245,25,0.9428362149609054
598,2,10658.144082267538,0.06581440822675377,245,21,0.9453286327864209
602,1,18590.393216026874,0.8590393216026874,245,25,0.9428362149609054
601,2,10658.144082267538,0.06581440822675377,245,21,0.9453286327864209
603,1,18590.393216026874,0.8590393216026874,245,25,0.9428362149609054
604,2,10658.144082267538,0.06581440822675377,245,21,0.9453286327864209
605,5,13161.571227517175,0.31615712275171753,243,22,0.9462998710426749
606,5,13161.571227517175,0.31615712275171753,243,22,0.9462998710426749
608,5,13161.571227517175,0.31615712275171753,243,22,0.9462998710426749
607,2,10658.144082267538,0.06581440822675377,245,21,0.9453286327864209
610,5,13161.571227517175,0.31615712275171753,243,22,0.9462998710426749
609,2,10658.144082267538,0.06581440822675377,245,21,0.9453286327864209
611,2,10658.144082267538,0.06581440822675377,245,21,0.9453286327864209
612,5,13161.571227517175,0.31615712275171753,243,22,0.9462998710426749
613,3,12858.81758256492,0.285881758256492,245,21,0.9465224604301102
615,3,12858.81758256492,0.285881758256492,245,21,0.9465224604301102
614,3,12858.81758256492,0.285881758256492,245,21,0.9465224604301102
616,5,13161.571227517175,0.31615712275171753,243,22,0.9462998710426749
617,3,12858.81758256492,0.285881758256492,245,21,0.9465224604301102
618,5,13161.571227517175,0.31615712275171753,243,22,0.9462998710426749
619,5,13161.571227517175,0.31615712275171753,243,22,0.9462998710426749
620,3,12858.81758256492,0.285881758256492,245,21,0.9465224604301102
621,4,18758.051483729447,0.8758051483729447,244,22,0.9468899953890958
624,3,12858.81758256492,0.285881758256492,245,21,0.9465224604301102
623,4,18758.051483729447,0.8758051483729447,244,22,0.9468899953890958
622,4,18758.051483729447,0.8758051483729447,244,22,0.9468899953890958
625,4,18758.051483729447,0.8758051483729447,244,22,0.9468899953890958
626,3,12858.81758256492,0.285881758256492,245,21,0.9465224604301102
627,3,12858.81758256492,0.285881758256492,245,21,0.9465224604301102
628,4,18758.051483729447,0.8758051483729447,244,22,0.9468899953890958
629,5,15197.246074994173,0.5197246074994173,243,22,0.9482193641568389
630,4,18758.051483729447,0.8758051483729447,244,22,0.9468899953890958
632,5,15197.246074994173,0.5197246074994173,243,22,0.9482193641568389
631,5,15197.246074994173,0.5197246074994173,243,22,0.9482193641568389
633,5,15197.246074994173,0.5197246074994173,243,22,0.9482193641568389
634,4,18758.051483729447,0.8758051483729447,244,22,0.9468899953890958
635,4,18758.051483729447,0.8758051483729447,244,22,0.9468899953890958
636,5,15197.246074994173,0.5197246074994173,243,22,0.9482193641568389
638,5,15197.246074994173,0.5197246074994173,243,22,0.9482193641568389
639,1,34321.043977485155,2.4321043977485153,245,24,0.9486260792468395
637,1,34321.043977485155,2.4321043977485153,245,24,0.9486260792468395
640,1,34321.043977485155,2.4321043977485153,245,24,0.9486260792468395
641,1,34321.043977485155,2.4321043977485153,245,24,0.9486260792468395
643,5,15197.246074994173,0.5197246074994173,243,22,0.9482193641568389
642,5,15197.246074994173,0.5197246074994173,243,22,0.9482193641568389
644,1,34321.043977485155,2.4321043977485153,245,24,0.9486260792468395
646,1,20931.798004672797,1.0931798004672797,245,23,0.9425087659544915
645,1,34321.043977485155,2.4321043977485153,245,24,0.9486260792468395
647,1,20931.798004672797,1.0931798004672797,245,23,0.9425087659544915
648,1,20931.798004672797,1.0931798004672797,245,23,0.9425087659544915
649,1,20931.798004672797,1.0931798004672797,245,23,0.9425087659544915
650,1,34321.043977485155,2.4321043977485153,245,24,0.9486260792468395
652,1,20931.798004672797,1.0931798004672797,245,23,0.9425087659544915
651,1,34321.043977485155,2.4321043977485153,245,24,0.9486260792468395
654,1,20931.798004672797,1.0931798004672797,245,23,0.9425087659544915
653,2,18883.21241888796,0.888321241888796,245,22,0.941923250846909
655,2,18883.21241888796,0.888321241888796,245,22,0.941923250846909
656,2,18883.21241888796,0.888321241888796,245,22,0.941923250846909
657,2,18883.21241888796,0.888321241888796,245,22,0.941923250846909
658,1,20931.798004672797,1.0931798004672797,245,23,0.9425087659544915
659,2,18883.21241888796,0.888321241888796,245,22,0.941923250846909
660,1,20931.798004672797,1.0931798004672797,245,23,0.9425087659544915
662,3,13605.790868613041,0.36057908686130413,245,22,0.942989127724962
663,3,13605.790868613041,0.36057908686130413,245,22,0.942989127724962
661,2,18883.21241888796,0.888321241888796,245,22,0.941923250846909
665,3,13605.790868613041,0.36057908686130413,245,22,0.942989127724962
664,3,13605.790868613041,0.36057908686130413,245,22,0.942989127724962
667,3,13605.790868613041,0.36057908686130413,245,22,0.942989127724962
666,2,18883.21241888796,0.888321241888796,245,22,0.941923250846909
668,2,18883.21241888796,0.888321241888796,245,22,0.941923250846909
669,3,17272.2470027606,0.72722470027606,245,21,0.9433414880578379
670,3,17272.2470027606,0.72722470027606,245,21,0.9433414880578379
671,3,13605.790868613041,0.36057908686130413,245,22,0.942989127724962
672,3,17272.2470027606,0.72722470027606,245,21,0.9433414880578379
673,3,17272.2470027606,0.72722470027606,245,21,0.9433414880578379
675,3,13605.790868613041,0.36057908686130413,245,22,0.942989127724962
674,3,17272.2470027606,0.72722470027606,245,21,0.9433414880578379
677,2,20147.728903555708,1.0147728903555708,245,21,0.9449187569842221
678,2,20147.728903555708,1.0147728903555708,245,21,0.9449187569842221
676,3,13605.790868613041,0.36057908686130413,245,22,0.942989127724962
679,3,17272.2470027606,0.72722470027606,245,21,0.9433414880578379
680,2,20147.728903555708,1.0147728903555708,245,21,0.9449187569842221
681,2,20147.728903555708,1.0147728903555708,245,21,0.9449187569842221
682,3,17272.2470027606,0.72722470027606,245,21,0.9433414880578379
683,2,20147.728903555708,1.0147728903555708,245,21,0.9449187569842221
684,3,17535.568996582933,0.7535568996582933,245,24,0.9469552663310781
687,2,20147.728903555708,1.0147728903555708,245,21,0.9449187569842221
685,3,17535.568996582933,0.7535568996582933,245,24,0.9469552663310781
686,3,17272.2470027606,0.72722470027606,245,21,0.9433414880578379
688,3,17535.568996582933,0.7535568996582933,245,24,0.9469552663310781
690,2,20147.728903555708,1.0147728903555708,245,21,0.9449187569842221
689,3,17535.568996582933,0.7535568996582933,245,24,0.9469552663310781
691,3,17535.568996582933,0.7535568996582933,245,24,0.9469552663310781
692,4,20305.82166568801,1.030582166568801,244,21,0.9415391569155648
694,4,20305.82166568801,1.030582166568801,244,21,0.9415391569155648
695,2,20147.728903555708,1.0147728903555708,245,21,0.9449187569842221
693,3,17535.568996582933,0.7535568996582933,245,24,0.9469552663310781
696,4,20305.82166568801,1.030582166568801,244,21,0.9415391569155648
698,4,20305.82166568801,1.030582166568801,244,21,0.9415391569155648
697,3,17535.568996582933,0.7535568996582933,245,24,0.9469552663310781
701,1,20824.590487362857,1.0824590487362857,245,22,0.9452817841968458
699,4,20305.82166568801,1.030582166568801,244,21,0.9415391569155648
700,1,20824.590487362857,1.0824590487362857,245,22,0.9452817841968458
702,3,17535.568996582933,0.7535568996582933,245,24,0.9469552663310781
703,4,20305.82166568801,1.030582166568801,244,21,0.9415391569155648
704,1,20824.590487362857,1.0824590487362857,245,22,0.9452817841968458
706,4,20305.82166568801,1.030582166568801,244,21,0.9415391569155648
705,1,20824.590487362857,1.0824590487362857,245,22,0.9452817841968458
707,4,21630.922518727748,1.1630922518727749,244,23,0.9433834185322084
708,1,20824.590487362857,1.0824590487362857,245,22,0.9452817841968458
710,4,20305.82166568801,1.030582166568801,244,21,0.9415391569155648
709,4,21630.922518727748,1.1630922518727749,244,23,0.9433834185322084
711,1,20824.590487362857,1.0824590487362857,245,22,0.9452817841968458
712,4,21630.922518727748,1.1630922518727749,244,23,0.9433834185322084
713,1,20824.590487362857,1.0824590487362857,245,22,0.9452817841968458
714,4,21630.922518727748,1.1630922518727749,244,23,0.9433834185322084
715,4,19994.86415282982,0.9994864152829821,244,21,0.9431077138789652
716,4,21630.922518727748,1.1630922518727749,244,23,0.9433834185322084
717,1,20824.590487362857,1.0824590487362857,245,22,0.9452817841968458
718,4,19994.86415282982,0.9994864152829821,244,21,0.9431077138789652
719,4,21630.922518727748,1.1630922518727749,244,23,0.9433834185322084
720,4,19994.86415282982,0.9994864152829821,244,21,0.9431077138789652
721,4,21630.922518727748,1.1630922518727749,244,23,0.9433834185322084
722,4,19994.86415282982,0.9994864152829821,244,21,0.9431077138789652
723,5,18356.04386852525,0.8356043868525248,243,23,0.9478792835733298
724,4,19994.86415282982,0.9994864152829821,244,21,0.9431077138789652
726,5,18356.04386852525,0.8356043868525248,243,23,0.9478792835733298
725,4,21630.922518727748,1.1630922518727749,244,23,0.9433834185322084
727,4,19994.86415282982,0.9994864152829821,244,21,0.9431077138789652
729,4,19994.86415282982,0.9994864152829821,244,21,0.9431077138789652
728,5,18356.04386852525,0.8356043868525248,243,23,0.9478792835733298
730,5,18356.04386852525,0.8356043868525248,243,23,0.9478792835733298
731,3,18565.544063729274,0.8565544063729275,245,23,0.946818574359341
732,5,18356.04386852525,0.8356043868525248,243,23,0.9478792835733298
734,4,19994.86415282982,0.9994864152829821,244,21,0.9431077138789652
735,5,18356.04386852525,0.8356043868525248,243,23,0.9478792835733298
733,3,18565.544063729274,0.8565544063729275,245,23,0.946818574359341
736,5,18356.04386852525,0.8356043868525248,243,23,0.9478792835733298
737,3,18565.544063729274,0.8565544063729275,245,23,0.946818574359341
738,3,18565.544063729274,0.8565544063729275,245,23,0.946818574359341
740,3,18565.544063729274,0.8565544063729275,245,23,0.946818574359341
741,5,18356.04386852525,0.8356043868525248,243,23,0.9478792835733298
739,5,18261.477821609147,0.8261477821609147,243,21,0.9446270646464087
742,3,18565.544063729274,0.8565544063729275,245,23,0.946818574359341
743,5,18261.477821609147,0.8261477821609147,243,21,0.9446270646464087
744,3,18565.544063729274,0.8565544063729275,245,23,0.946818574359341
745,5,18261.477821609147,0.8261477821609147,243,21,0.9446270646464087
748,3,18565.544063729274,0.8565544063729275,245,23,0.946818574359341
747,5,18261.477821609147,0.8261477821609147,243,21,0.9446270646464087
746,5,18261.477821609147,0.8261477821609147,243,21,0.9446270646464087
749,2,212155.92758007586,20.215592758007585,245,34,0.9452228236778232
751,2,212155.92758007586,20.215592758007585,245,34,0.9452228236778232
750,5,18261.477821609147,0.8261477821609147,243,21,0.9446270646464087
752,5,18261.477821609147,0.8261477821609147,243,21,0.9446270646464087
753,2,212155.92758007586,20.215592758007585,245,34,0.9452228236778232
754,5,18261.477821609147,0.8261477821609147,243,21,0.9446270646464087
755,2,212155.92758007586,20.215592758007585,245,34,0.9452228236778232
756,2,212155.92758007586,20.215592758007585,245,34,0.9452228236778232
757,4,20941.79000343861,1.0941790003438612,244,23,0.9449771319310216
758,4,20941.79000343861,1.0941790003438612,244,23,0.9449771319310216
759,2,212155.92758007586,20.215592758007585,245,34,0.9452228236778232
760,2,212155.92758007586,20.215592758007585,245,34,0.9452228236778232
761,4,20941.79000343861,1.0941790003438612,244,23,0.9449771319310216
762,2,212155.92758007586,20.215592758007585,245,34,0.9452228236778232
765,1,24722.42707260026,1.4722427072600262,245,23,0.9415857957000544
764,4,20941.79000343861,1.0941790003438612,244,23,0.9449771319310216
763,4,20941.79000343861,1.0941790003438612,244,23,0.9449771319310216
766,1,24722.42707260026,1.4722427072600262,245,23,0.9415857957000544
767,4,20941.79000343861,1.0941790003438612,244,23,0.9449771319310216
768,4,20941.79000343861,1.0941790003438612,244,23,0.9449771319310216
770,4,20941.79000343861,1.0941790003438612,244,23,0.9449771319310216
769,1,24722.42707260026,1.4722427072600262,245,23,0.9415857957000544
771,5,17054.55754161268,0.7054557541612682,243,23,0.9491340528048241
772,1,24722.42707260026,1.4722427072600262,245,23,0.9415857957000544
774,5,17054.55754161268,0.7054557541612682,243,23,0.9491340528048241
773,1,24722.42707260026,1.4722427072600262,245,23,0.9415857957000544
775,1,24722.42707260026,1.4722427072600262,245,23,0.9415857957000544
776,1,24722.42707260026,1.4722427072600262,245,23,0.9415857957000544
779,1,25452.452698705663,1.5452452698705663,245,23,0.9417255327604964
778,5,17054.55754161268,0.7054557541612682,243,23,0.9491340528048241
777,1,24722.42707260026,1.4722427072600262,245,23,0.9415857957000544
780,5,17054.55754161268,0.7054557541612682,243,23,0.9491340528048241
782,5,17054.55754161268,0.7054557541612682,243,23,0.9491340528048241
781,1,25452.452698705663,1.5452452698705663,245,23,0.9417255327604964
783,5,17054.55754161268,0.7054557541612682,243,23,0.9491340528048241
784,5,17054.55754161268,0.7054557541612682,243,23,0.9491340528048241
785,2,25039.513328280664,1.5039513328280665,245,24,0.9415034735416953
786,1,25452.452698705663,1.5452452698705663,245,23,0.9417255327604964
787,5,17054.55754161268,0.7054557541612682,243,23,0.9491340528048241
788,1,25452.452698705663,1.5452452698705663,245,23,0.9417255327604964
789,1,25452.452698705663,1.5452452698705663,245,23,0.9417255327604964
790,2,25039.513328280664,1.5039513328280665,245,24,0.9415034735416953
792,1,25452.452698705663,1.5452452698705663,245,23,0.9417255327604964
791,1,25452.452698705663,1.5452452698705663,245,23,0.9417255327604964
795,1,25452.452698705663,1.5452452698705663,245,23,0.9417255327604964
794,2,25039.513328280664,1.5039513328280665,245,24,0.9415034735416953
793,2,21871.669494568483,1.1871669494568482,245,22,0.9474854958772484
797,2,25039.513328280664,1.5039513328280665,245,24,0.9415034735416953
796,2,25039.513328280664,1.5039513328280665,245,24,0.9415034735416953
798,2,21871.669494568483,1.1871669494568482,245,22,0.9474854958772484
799,2,25039.513328280664,1.5039513328280665,245,24,0.9415034735416953
800,2,25039.513328280664,1.5039513328280665,245,24,0.9415034735416953
801,2,25039.513328280664,1.5039513328280665,245,24,0.9415034735416953
803,2,14021.646587919868,0.40216465879198676,245,21,0.9472827827815071
805,2,21871.669494568483,1.1871669494568482,245,22,0.9474854958772484
804,2,21871.669494568483,1.1871669494568482,245,22,0.9474854958772484
802,2,21871.669494568483,1.1871669494568482,245,22,0.9474854958772484
806,2,14021.646587919868,0.40216465879198676,245,21,0.9472827827815071
807,2,21871.669494568483,1.1871669494568482,245,22,0.9474854958772484
808,2,21871.669494568483,1.1871669494568482,245,22,0.9474854958772484
809,2,21871.669494568483,1.1871669494568482,245,22,0.9474854958772484
810,4,20668.819853664692,1.0668819853664693,244,23,0.9446762201819633
814,4,20668.819853664692,1.0668819853664693,244,23,0.9446762201819633
811,2,14021.646587919868,0.40216465879198676,245,21,0.9472827827815071
812,2,14021.646587919868,0.40216465879198676,245,21,0.9472827827815071
813,2,14021.646587919868,0.40216465879198676,245,21,0.9472827827815071
816,2,14021.646587919868,0.40216465879198676,245,21,0.9472827827815071
815,2,14021.646587919868,0.40216465879198676,245,21,0.9472827827815071
817,2,14021.646587919868,0.40216465879198676,245,21,0.9472827827815071
819,3,14957.172473497938,0.4957172473497938,245,21,0.9449470620418705
820,4,20668.819853664692,1.0668819853664693,244,23,0.9446762201819633
821,4,20668.819853664692,1.0668819853664693,244,23,0.9446762201819633
818,3,14957.172473497938,0.4957172473497938,245,21,0.9449470620418705
822,4,20668.819853664692,1.0668819853664693,244,23,0.9446762201819633
823,4,20668.819853664692,1.0668819853664693,244,23,0.9446762201819633
824,4,20668.819853664692,1.0668819853664693,244,23,0.9446762201819633
825,4,20668.819853664692,1.0668819853664693,244,23,0.9446762201819633
827,3,14957.172473497938,0.4957172473497938,245,21,0.9449470620418705
826,5,19063.100805109738,0.9063100805109738,243,21,0.9486236014307765
829,5,19063.100805109738,0.9063100805109738,243,21,0.9486236014307765
828,3,14957.172473497938,0.4957172473497938,245,21,0.9449470620418705
830,3,14957.172473497938,0.4957172473497938,245,21,0.9449470620418705
831,3,14957.172473497938,0.4957172473497938,245,21,0.9449470620418705
832,3,14957.172473497938,0.4957172473497938,245,21,0.9449470620418705
833,3,14957.172473497938,0.4957172473497938,245,21,0.9449470620418705
835,3,22532.028002064788,1.2532028002064788,245,23,0.9444246149396524
834,5,19063.100805109738,0.9063100805109738,243,21,0.9486236014307765
836,3,22532.028002064788,1.2532028002064788,245,23,0.9444246149396524
837,5,19063.100805109738,0.9063100805109738,243,21,0.9486236014307765
838,5,19063.100805109738,0.9063100805109738,243,21,0.9486236014307765
839,5,19063.100805109738,0.9063100805109738,243,21,0.9486236014307765
840,5,19063.100805109738,0.9063100805109738,243,21,0.9486236014307765
841,5,19063.100805109738,0.9063100805109738,243,21,0.9486236014307765
842,2,16914.072590347572,0.6914072590347572,245,21,0.945361508579554
844,2,16914.072590347572,0.6914072590347572,245,21,0.945361508579554
843,3,22532.028002064788,1.2532028002064788,245,23,0.9444246149396524
846,3,22532.028002064788,1.2532028002064788,245,23,0.9444246149396524
845,3,22532.028002064788,1.2532028002064788,245,23,0.9444246149396524
847,3,22532.028002064788,1.2532028002064788,245,23,0.9444246149396524
848,3,22532.028002064788,1.2532028002064788,245,23,0.9444246149396524
850,4,20868.88801168806,1.086888801168806,244,22,0.9465690982205147
849,3,22532.028002064788,1.2532028002064788,245,23,0.9444246149396524
851,4,20868.88801168806,1.086888801168806,244,22,0.9465690982205147
852,2,16914.072590347572,0.6914072590347572,245,21,0.945361508579554
853,2,16914.072590347572,0.6914072590347572,245,21,0.945361508579554
854,2,16914.072590347572,0.6914072590347572,245,21,0.945361508579554
855,2,16914.072590347572,0.6914072590347572,245,21,0.945361508579554
856,2,16914.072590347572,0.6914072590347572,245,21,0.945361508579554
858,2,16914.072590347572,0.6914072590347572,245,21,0.945361508579554
857,4,12563.860200972284,0.25638602009722833,244,21,0.9469080833145103
859,4,12563.860200972284,0.25638602009722833,244,21,0.9469080833145103
862,4,20868.88801168806,1.086888801168806,244,22,0.9465690982205147
860,4,20868.88801168806,1.086888801168806,244,22,0.9465690982205147
861,4,20868.88801168806,1.086888801168806,244,22,0.9465690982205147
863,4,20868.88801168806,1.086888801168806,244,22,0.9465690982205147
864,4,20868.88801168806,1.086888801168806,244,22,0.9465690982205147
865,4,20868.88801168806,1.086888801168806,244,22,0.9465690982205147
866,4,13749.892570289761,0.3749892570289761,244,21,0.9461037976540994
867,4,13749.892570289761,0.3749892570289761,244,21,0.9461037976540994
868,4,12563.860200972284,0.25638602009722833,244,21,0.9469080833145103
869,4,12563.860200972284,0.25638602009722833,244,21,0.9469080833145103
870,4,12563.860200972284,0.25638602009722833,244,21,0.9469080833145103
871,4,12563.860200972284,0.25638602009722833,244,21,0.9469080833145103
872,4,12563.860200972284,0.25638602009722833,244,21,0.9469080833145103
873,4,12563.860200972284,0.25638602009722833,244,21,0.9469080833145103
874,2,20185.196588151164,1.0185196588151164,245,23,0.9481352006350221
877,4,13749.892570289761,0.3749892570289761,244,21,0.9461037976540994
875,2,20185.196588151164,1.0185196588151164,245,23,0.9481352006350221
878,4,13749.892570289761,0.3749892570289761,244,21,0.9461037976540994
876,4,13749.892570289761,0.3749892570289761,244,21,0.9461037976540994
879,4,13749.892570289761,0.3749892570289761,244,21,0.9461037976540994
880,4,13749.892570289761,0.3749892570289761,244,21,0.9461037976540994
881,4,13749.892570289761,0.3749892570289761,244,21,0.9461037976540994
884,2,16606.659796281732,0.6606659796281732,245,21,0.9465477448543401
885,2,20185.196588151164,1.0185196588151164,245,23,0.9481352006350221
882,2,16606.659796281732,0.6606659796281732,245,21,0.9465477448543401
883,2,20185.196588151164,1.0185196588151164,245,23,0.9481352006350221
886,2,20185.196588151164,1.0185196588151164,245,23,0.9481352006350221
887,2,20185.196588151164,1.0185196588151164,245,23,0.9481352006350221
888,2,20185.196588151164,1.0185196588151164,245,23,0.9481352006350221
889,2,20185.196588151164,1.0185196588151164,245,23,0.9481352006350221
892,5,20174.775700791368,1.0174775700791368,243,22,0.9463227741151546
893,2,16606.659796281732,0.6606659796281732,245,21,0.9465477448543401
891,2,16606.659796281732,0.6606659796281732,245,21,0.9465477448543401
890,5,20174.775700791368,1.0174775700791368,243,22,0.9463227741151546
894,2,16606.659796281732,0.6606659796281732,245,21,0.9465477448543401
895,2,16606.659796281732,0.6606659796281732,245,21,0.9465477448543401
896,2,16606.659796281732,0.6606659796281732,245,21,0.9465477448543401
897,2,16606.659796281732,0.6606659796281732,245,21,0.9465477448543401
898,2,26192.15792004783,1.619215792004783,245,24,0.9462951306806088
899,5,20174.775700791368,1.0174775700791368,243,22,0.9463227741151546
901,2,26192.15792004783,1.619215792004783,245,24,0.9462951306806088
900,5,20174.775700791368,1.0174775700791368,243,22,0.9463227741151546
902,5,20174.775700791368,1.0174775700791368,243,22,0.9463227741151546
903,5,20174.775700791368,1.0174775700791368,243,22,0.9463227741151546
904,5,20174.775700791368,1.0174775700791368,243,22,0.9463227741151546
905,5,20174.775700791368,1.0174775700791368,243,22,0.9463227741151546
907,2,26192.15792004783,1.619215792004783,245,24,0.9462951306806088
906,5,25115.893546916464,1.5115893546916463,243,22,0.9493694428356804
908,5,25115.893546916464,1.5115893546916463,243,22,0.9493694428356804
909,2,26192.15792004783,1.619215792004783,245,24,0.9462951306806088
910,2,26192.15792004783,1.619215792004783,245,24,0.9462951306806088
911,2,26192.15792004783,1.619215792004783,245,24,0.9462951306806088
912,2,26192.15792004783,1.619215792004783,245,24,0.9462951306806088
913,2,26192.15792004783,1.619215792004783,245,24,0.9462951306806088
914,5,25115.893546916464,1.5115893546916463,243,22,0.9493694428356804
916,1,15195.393028155415,0.5195393028155415,245,22,0.9425525090367368
915,1,15195.393028155415,0.5195393028155415,245,22,0.9425525090367368
917,5,25115.893546916464,1.5115893546916463,243,22,0.9493694428356804
918,5,25115.893546916464,1.5115893546916463,243,22,0.9493694428356804
919,5,25115.893546916464,1.5115893546916463,243,22,0.9493694428356804
920,5,25115.893546916464,1.5115893546916463,243,22,0.9493694428356804
922,1,15195.393028155415,0.5195393028155415,245,22,0.9425525090367368
921,5,25115.893546916464,1.5115893546916463,243,22,0.9493694428356804
924,2,25400.41065411295,1.540041065411295,245,22,0.9444009877247393
923,2,25400.41065411295,1.540041065411295,245,22,0.9444009877247393
925,1,15195.393028155415,0.5195393028155415,245,22,0.9425525090367368
926,1,15195.393028155415,0.5195393028155415,245,22,0.9425525090367368
927,1,15195.393028155415,0.5195393028155415,245,22,0.9425525090367368
928,1,15195.393028155415,0.5195393028155415,245,22,0.9425525090367368
929,2,25400.41065411295,1.540041065411295,245,22,0.9444009877247393
930,1,15195.393028155415,0.5195393028155415,245,22,0.9425525090367368
931,3,23818.37209901006,1.381837209901006,245,22,0.9431250434074896
932,3,23818.37209901006,1.381837209901006,245,22,0.9431250434074896
933,2,25400.41065411295,1.540041065411295,245,22,0.9444009877247393
934,2,25400.41065411295,1.540041065411295,245,22,0.9444009877247393
935,2,25400.41065411295,1.540041065411295,245,22,0.9444009877247393
936,2,25400.41065411295,1.540041065411295,245,22,0.9444009877247393
937,3,23818.37209901006,1.381837209901006,245,22,0.9431250434074896
940,4,27426.835640062047,1.7426835640062046,244,25,0.9432810748396732
939,4,27426.835640062047,1.7426835640062046,244,25,0.9432810748396732
941,3,23818.37209901006,1.381837209901006,245,22,0.9431250434074896
938,2,25400.41065411295,1.540041065411295,245,22,0.9444009877247393
942,3,23818.37209901006,1.381837209901006,245,22,0.9431250434074896
943,3,23818.37209901006,1.381837209901006,245,22,0.9431250434074896
944,3,23818.37209901006,1.381837209901006,245,22,0.9431250434074896
948,4,27426.835640062047,1.7426835640062046,244,25,0.9432810748396732
946,3,41718.91693665932,3.171891693665932,245,24,0.9437433480834937
947,3,41718.91693665932,3.171891693665932,245,24,0.9437433480834937
949,3,23818.37209901006,1.381837209901006,245,22,0.9431250434074896
945,4,27426.835640062047,1.7426835640062046,244,25,0.9432810748396732
950,4,27426.835640062047,1.7426835640062046,244,25,0.9432810748396732
951,4,27426.835640062047,1.7426835640062046,244,25,0.9432810748396732
952,4,27426.835640062047,1.7426835640062046,244,25,0.9432810748396732
957,3,41718.91693665932,3.171891693665932,245,24,0.9437433480834937
953,3,41718.91693665932,3.171891693665932,245,24,0.9437433480834937
955,1,19178.978753587973,0.9178978753587973,245,22,0.9428665933632385
956,4,27426.835640062047,1.7426835640062046,244,25,0.9432810748396732
958,3,41718.91693665932,3.171891693665932,245,24,0.9437433480834937
954,1,19178.978753587973,0.9178978753587973,245,22,0.9428665933632385
959,3,41718.91693665932,3.171891693665932,245,24,0.9437433480834937
960,3,41718.91693665932,3.171891693665932,245,24,0.9437433480834937
964,3,41718.91693665932,3.171891693665932,245,24,0.9437433480834937
961,1,19178.978753587973,0.9178978753587973,245,22,0.9428665933632385
963,2,19549.00945937873,0.9549009459378729,245,22,0.9474648874383846
965,1,19178.978753587973,0.9178978753587973,245,22,0.9428665933632385
962,1,19178.978753587973,0.9178978753587973,245,22,0.9428665933632385
966,2,19549.00945937873,0.9549009459378729,245,22,0.9474648874383846
967,1,19178.978753587973,0.9178978753587973,245,22,0.9428665933632385
968,1,19178.978753587973,0.9178978753587973,245,22,0.9428665933632385
970,2,19549.00945937873,0.9549009459378729,245,22,0.9474648874383846
971,2,25180.98191157519,1.5180981911575189,245,22,0.9474870855223455
969,1,19178.978753587973,0.9178978753587973,245,22,0.9428665933632385
972,2,19549.00945937873,0.9549009459378729,245,22,0.9474648874383846
973,2,19549.00945937873,0.9549009459378729,245,22,0.9474648874383846
974,2,25180.98191157519,1.5180981911575189,245,22,0.9474870855223455
975,2,19549.00945937873,0.9549009459378729,245,22,0.9474648874383846
976,2,19549.00945937873,0.9549009459378729,245,22,0.9474648874383846
977,2,25180.98191157519,1.5180981911575189,245,22,0.9474870855223455
978,5,21382.984322928914,1.1382984322928915,243,23,0.9470869935690241
