size,final_value,pnl,return_pct,security,model_proba,days_held
50000,50000.0,0.0,0.0,PDMI,0.6907284347589403,500
50000,50000.0,0.0,0.0,SMRL,0.6905920609495946,500
50000,4545.452117919924,-45454.54788208008,-90.90909576416016,VCTL,0.6904675406077908,500
50000,10575.614929199217,-39424.38507080078,-78.84877014160156,RLAB,0.6896045409930348,500
50000,299999.9694824219,249999.96948242188,499.99993896484375,RBTI,0.6891734214666555,500
50000,28500.001907348633,-21499.998092651367,-42.999996185302734,CNLLF,0.6883338140944872,500
50000,135135.1318359375,85135.1318359375,170.270263671875,RDEMF,0.6878816046057596,500
50000,61163.89274597168,11163.89274597168,22.32778549194336,LLLI,0.6878119054723135,500
50000,4999.999999999999,-45000.0,-90.0,VTGDF,0.6869968158887443,500
50000,20020.03479003906,-29979.96520996094,-59.95993041992188,DTGI,0.6867186752944132,500
50000,4999.999999999999,-45000.0,-90.0,CDVIQ,0.6867094287647045,500
50000,50000.0,0.0,0.0,RKTE,0.6866158064417901,500
50000,27500.000000000004,-22499.999999999996,-45.0,CONC,0.685836575466477,500
50000,53418.80989074706,3418.809890747063,6.837619781494141,IMCI,0.6855543878495147,500
50000,50000.0,0.0,0.0,CBGI,0.6843747510157623,500
50000,1063.8313293457047,-48936.1686706543,-97.8723373413086,FTFY,0.6840517742915132,500
50000,9259.25827026367,-40740.74172973633,-81.48148345947266,CHCC,0.6837411719955043,500
50000,175000.01525878903,125000.01525878903,250.00003051757807,EMMRF,0.6833971994292957,500
50000,3906.246185302742,-46093.75381469726,-92.18750762939452,ARET,0.6830454437057453,500
50000,50000.0,0.0,0.0,PRZM,0.6830002598072382,500
50000,440000.0305175782,390000.0305175782,780.0000610351562,CYGT,0.682815594914863,500
50000,35700.00076293945,-14299.999237060547,-28.599998474121094,ONSS,0.6824760482844475,500
50000,43925.92525482178,-6074.074745178223,-12.148149490356444,SCYT,0.6817021866328525,500
50000,50000.0,0.0,0.0,USBC,0.6803117398489229,500
50000,50000.0,0.0,0.0,TVCE,0.6798531074778265,500
50000,177499.98474121094,127499.98474121094,254.99996948242188,CABB,0.6797871108981881,500
50000,14819.915771484377,-35180.084228515625,-70.36016845703125,QTCI,0.6795115465081467,500
50000,666.6641235351656,-49333.33587646484,-98.66667175292967,OPTL,0.6791866159295427,500
50000,36764.70375061035,-13235.296249389648,-26.470592498779297,TODM,0.679045195584272,500
50000,50000.0,0.0,0.0,AZNVF,0.6784498620576868,500
50000,26190.473556518555,-23809.526443481445,-47.61905288696289,BITCF,0.6781075495840588,500
50000,500.00000000000045,-49500.0,-99.0,SVSO,0.6778104425618029,500
50000,7142.860412597657,-42857.139587402344,-85.71427917480469,TSCC,0.6776284071483141,500
50000,50000.0,0.0,0.0,HMGN,0.6771499487081059,500
50000,3387.4969482421857,-46612.50305175781,-93.22500610351562,WOWU,0.6770839678530208,500
50000,137254.9057006836,87254.9057006836,174.5098114013672,MNNGF,0.6764593876703375,500
50000,67401.79252624512,17401.792526245117,34.803585052490234,CPMV,0.6756690010578777,500
50000,25000.0,-25000.0,-50.0,WQNI,0.6748993452251782,500
50000,282.1617126464782,-49717.83828735352,-99.43567657470705,MVNC,0.6745909177730333,500
50000,123913.03253173827,73913.03253173827,147.82606506347656,CSTPF,0.6745645512264888,500
50000,50000.0,0.0,0.0,QNXC,0.6742978511056309,500
50000,60714.290618896484,10714.290618896484,21.42858123779297,SLXXF,0.6742171659754477,500
50000,9999.999999999998,-40000.0,-80.0,LHGI,0.6739685474811107,500
50000,6497.528076171877,-43502.471923828125,-87.00494384765625,SCAL,0.6721232261408131,500
50000,2857.14340209961,-47142.85659790039,-94.28571319580078,EMPO,0.6719891503670657,500
50000,50000.003637979265,0.0036379792654770426,7.275958523678128e-06,GNCAQ,0.6716906597794119,500
50000,50000.0,0.0,0.0,STPJF,0.6713142589046015,500
50000,500.00000000000045,-49500.0,-99.0,PSFT,0.6706564060594843,500
50000,167499.98474121094,117499.98474121094,234.99996948242188,PSCR,0.6705744864626504,500
50000,50000.0,0.0,0.0,AMBS,0.6694825809955565,500
50000,249999.96948242185,199999.96948242185,399.99993896484375,EAPH,0.6691814440604127,500
50000,50000.0,0.0,0.0,XEPRF,0.6691122266964487,500
50000,3407.463073730471,-46592.53692626953,-93.18507385253906,VHLD,0.6688601436889487,500
50000,559932.7697753906,509932.7697753906,1019.8655395507812,PBAJ,0.6687539197138815,500
50000,50000.0,0.0,0.0,VGID,0.6683298803912061,500
50000,199999.98474121094,149999.98474121094,299.9999694824219,ITUP,0.6681584022729572,500
50000,50000.0,0.0,0.0,SEII,0.6675372151845768,500
50000,43.395996093748,-49956.60400390625,-99.9132080078125,ABVN,0.6672769950981854,500
50000,2500000.244140625,2450000.244140625,4900.00048828125,JALC,0.6671247979559768,500
50000,25000.0,-25000.0,-50.0,AVSR,0.6667081977331334,500
50000,999999.8168945312,949999.8168945312,1899.9996337890625,TSSP,0.66665261806174,500
50000,50000.0,0.0,0.0,IEXA,0.6663631019497118,500
50000,3225.8033752441406,-46774.19662475586,-93.54839324951172,ENCW,0.6654678763229838,500
50000,16774.471282958984,-33225.528717041016,-66.45105743408203,RWMI,0.6651839072190571,500
50000,689.6553039550779,-49310.34469604492,-98.62068939208984,SSUR,0.6651726786500637,500
50000,50000.0,0.0,0.0,ATCC,0.6644489359920663,500
50000,4200.000762939454,-45799.99923706055,-91.5999984741211,FLAF,0.6643390643652752,500
