Block_Size,Num_Blocks,Distance_Threshold,Quality_Metric,Quality_Threshold_Percentile,Quality_Threshold_Value,Min_Quality_Change,Num_Dropout_Events,Dropout_Avg_Return,Dropout_Median_Return,Dropout_Positive_Pct,Dropout_Negative_Pct,Dropout_Std_Return,Num_Acquisition_Events,Acq_Avg_Return,Acq_Median_Return,Acq_Positive_Pct,Acq_Std_Return,Dropout_Signal_Strength,Dropout_Sharpe_Like,Total_Events,Avg_Clusters_Per_Block
175,10,35,median_return,80,22.32858,5,23680,238.47177,-14.473589,37.82516891891892,60.160472972972975,7163.7793,24235,379.45056,-12.06349,39.91334846296679,29501.643,0.033288542,5.122543149676452,47915,185.1
175,10,40,avg_return,70,43.751427,5,29092,393.29562,-11.900603,39.93537742334662,57.98845043310876,16334.631,30400,336.287,-11.789995,40.06578947368421,26318.664,0.024077412,4.106734144038876,59492,143.2
175,10,40,avg_return,75,61.22903,5,24248,456.60056,-14.241217,38.19696469811944,59.47294622236885,17879.7,25997,371.499,-14.091319,38.71600569296457,28435.799,0.025537373,3.9766208935147382,50245,143.2
175,10,40,avg_return,80,95.06744,5,20740,369.8049,-15.764496,37.28061716489874,60.23625843780135,11385.894,22075,396.68182,-16.131851,37.594563986409966,30706.564,0.032479215,4.677458097981531,42815,143.2
175,10,40,median_return,70,11.20136,5,29766,292.78143,-11.088411,40.64368742860982,57.4716119062017,8790.408,30356,332.7934,-9.582394,41.55685861114771,26407.67,0.033306923,5.746385382225367,60122,143.2
175,10,40,median_return,75,15.073071,5,27021,285.81555,-12.419896,39.53591650938159,58.54705599348655,9073.901,27556,328.59268,-10.200838,41.072724633473655,27513.287,0.03149864,5.177767227396368,54577,143.2
175,10,40,median_return,80,21.626982,5,23858,265.2971,-14.135804,38.10042752954983,59.929583368262215,8411.218,24155,355.65045,-12.080002,39.91720140757607,29357.246,0.031540867,4.871813375414633,48013,143.2
200,8,25,avg_return,70,29.169115,5,18800,923.1608,0.0,48.92553191489362,49.12765957446808,64559.836,26507,299.78955,-10.903289,40.49119100614932,12954.197,0.014299306,1.9606220711845408,45307,420.5
200,8,25,avg_return,75,42.72873,5,16376,442.93213,0.0,48.45505617977528,49.48705422569614,10370.049,23399,277.53305,-12.64593,39.33928800376085,12487.191,0.042712636,5.465882512513843,39775,420.5
200,8,25,avg_return,80,58.620056,5,12915,488.66623,-0.9826811,47.10801393728223,50.62330623306232,11081.594,19735,310.0416,-15.26232,38.05421839371675,13570.036,0.044097107,5.011379622771373,32650,420.5
200,8,25,median_return,70,12.091649,5,18879,866.1922,0.0,49.30875576036866,48.91678584670798,64380.645,26825,318.3681,-9.859164,41.304753028890964,14628.698,0.013454233,1.8486234052847625,45704,420.5
200,8,25,median_return,75,16.884018,5,16886,362.45377,0.0,48.916261992182875,49.277507994788586,9600.223,24567,331.99283,-10.84696,40.60731876093947,15261.144,0.037754726,4.9060809684655,41453,420.5
200,8,25,median_return,80,23.129524,5,14059,349.86124,0.0,48.48851269649335,49.61234796215947,9137.478,21917,311.93594,-11.957357,39.91422183693024,14151.68,0.0382886,4.539904432437262,35976,420.5
200,8,30,avg_return,70,32.366478,5,19060,884.0449,0.0,48.96642182581322,49.102833158447005,64087.64,26486,297.78192,-10.611612,40.68186966699388,12953.489,0.013794312,1.9044145933794479,45546,284.5
200,8,30,avg_return,75,47.995228,5,16279,926.46967,0.0,48.4059217396646,49.5362122980527,69027.56,23005,308.6501,-12.600353,39.430558574223,13789.074,0.013421735,1.7124681969937254,39284,284.5
200,8,30,avg_return,80,66.44976,5,12995,1098.727,-0.5769163,47.44901885340516,50.3347441323586,77179.65,19565,305.4296,-15.129335,38.113979044211604,13618.825,0.014235969,1.6228379923153498,32560,284.5
200,8,30,median_return,70,11.897777,5,18708,865.128,0.0,49.10733376095788,49.096643147316655,64672.24,26915,319.48904,-10.056218,41.174066505665984,14605.56,0.013377115,1.829684232306198,45623,284.5
200,8,30,median_return,75,16.485655,5,16849,891.56213,0.0,48.910914594337946,49.314499376817615,67989.914,24712,331.23764,-10.584154,40.71706053739074,15217.243,0.013113153,1.7021357727947988,41561,284.5
200,8,30,median_return,80,22.666662,5,14032,973.4099,-0.31249475,47.97605473204105,50.24230330672748,74261.37,21903,306.12665,-12.345924,39.63840569784961,14141.344,0.013107891,1.5527181005946575,35935,284.5
200,8,35,avg_return,70,36.730904,5,18654,841.70935,0.0,48.85815374718559,49.21732604267181,64587.87,25780,288.29462,-11.239922,40.29480217222653,13045.778,0.013032003,1.779906412425822,44434,210.375
200,8,35,avg_return,75,53.256096,5,15786,934.7519,0.0,48.257950082351456,49.708602559229696,70040.47,22580,316.48962,-13.220337,39.162976085031,13931.3955,0.013345883,1.676808125547779,38366,210.375
200,8,35,avg_return,80,80.506134,5,12588,437.66428,-1.7062593,46.639656816015254,51.128058468382584,9783.985,19145,316.49817,-16.078428,37.58161399843301,13785.689,0.04473272,5.018843694353557,31733,210.375
200,8,35,median_return,70,12.061211,5,18493,842.9454,0.0,49.04017736440815,49.240253068728705,64989.25,26637,319.61288,-10.323956,40.916769906521004,14688.925,0.012970535,1.7638497083327047,45130,210.375
200,8,35,median_return,75,16.498688,5,16578,866.35913,0.0,48.58245868017855,49.64410664736398,68479.69,24516,324.8978,-10.9896555,40.414423233806495,15269.507,0.01265133,1.628929344311666,41094,210.375
200,8,35,median_return,80,23.156845,5,13732,979.2346,-0.56831396,47.79347509466938,50.495193708127005,75064.53,21862,296.85425,-12.286476,39.47946208032202,14128.06,0.013045237,1.5286880979254165,35594,210.375
200,8,40,avg_return,70,40.772,5,18859,810.1816,0.0,49.14894745214487,48.973964685296146,64095.78,25617,289.51178,-11.262935,40.37553187336535,13090.93,0.01264017,1.7358501808528994,44476,158.125
200,8,40,avg_return,75,57.25628,5,15858,386.73724,-0.5351108,47.616345062429055,50.37835792659856,8891.09,22749,315.80988,-12.672177,39.55778275968174,13884.03,0.04349717,5.477535755918178,38607,158.125
200,8,40,avg_return,80,86.20164,5,12128,455.3379,-2.1272745,46.28957783641161,51.55013192612137,10010.335,18841,325.34946,-15.769225,37.59885356403588,13903.586,0.045486778,5.009331463318292,30969,158.125
200,8,40,median_return,70,11.713714,5,18663,856.97894,0.0,49.365053849863365,48.931040025719334,64747.727,26712,281.43704,-10.022014,41.04522312069482,12876.613,0.013235661,1.8081579693353134,45375,158.125
200,8,40,median_return,75,16.303787,5,16639,864.82025,0.0,48.72287998076808,49.528216839954325,68354.65,24731,271.9569,-10.835503,40.4836035744612,13292.434,0.012651959,1.6320046868536155,41370,158.125
200,8,40,median_return,80,22.986593,5,13656,977.0946,-0.34002557,48.10339777387229,50.285588752196844,75268.016,21799,299.06378,-12.227894,39.492637276939305,14155.223,0.012981538,1.5170080800074017,35455,158.125
200,10,25,avg_return,70,24.537146,5,33068,639.26697,-9.081236,41.27555340510463,56.28099673400266,50706.19,31597,303.61737,-12.057898,39.522739500585494,13593.414,0.012607276,2.292583910562751,64665,435.1
200,10,25,avg_return,75,37.60164,5,29669,287.24918,-10.294127,40.24739627220331,57.16741379891469,8588.013,28318,283.6039,-13.699623,38.30779009817078,12590.566,0.03344769,5.761261495949114,57987,435.1
200,10,25,avg_return,80,54.052277,5,24972,295.36914,-13.309633,38.567195258689736,58.61765176998238,8909.968,24228,258.27402,-15.50742,37.250288921908535,12255.427,0.033150416,5.238604890884085,49200,435.1
200,10,25,median_return,70,10.216733,5,33323,530.62524,-8.580093,41.607898448519045,56.09939081115146,48622.1,30909,292.93954,-10.945881,40.34747161021062,13705.881,0.010913252,1.9921692222653697,64232,435.1
200,10,25,median_return,75,14.507727,5,30693,555.5397,-9.5897,40.83993092887629,56.79145081940508,50618.918,28508,303.8025,-11.5228405,39.939666058650204,14253.216,0.010974942,1.9227459027448985,59201,435.1
200,10,25,median_return,80,20.206676,5,27331,241.16545,-10.840404,39.7680289780835,57.80249533496762,8407.436,25586,281.12616,-12.289644,39.50597983272102,13178.8,0.028684782,4.742193956119197,52917,435.1
200,10,30,avg_return,70,28.550905,5,32907,570.4223,-8.75421,41.32251496642052,56.21600267420306,48957.52,31353,302.92148,-11.996243,39.44120179887092,13641.671,0.011651373,2.1135923776958316,64260,294.8
200,10,30,avg_return,75,42.698753,5,29300,580.96985,-10.101294,40.39931740614334,57.02047781569966,51740.477,27843,271.56494,-13.613619,38.271737959271626,12620.371,0.011228537,1.922015969660598,57143,294.8
200,10,30,avg_return,80,60.180195,5,24255,650.8242,-13.583332,38.42918985776129,58.76314162028448,56688.37,23734,305.91232,-15.73528,37.17030420493806,13660.281,0.011480736,1.7880116960566494,47989,294.8
200,10,30,median_return,70,10.120948,5,33409,535.0521,-8.750285,41.45888832350565,56.24532311652549,48593.82,30949,295.9754,-10.849025,40.434262819477205,13702.34,0.011010703,2.0125504439881747,64358,294.8
200,10,30,median_return,75,14.494415,5,30593,562.793,-9.625944,40.7250024515412,56.92478671591541,50736.836,28425,307.36798,-11.514488,39.926121372031666,14275.464,0.0110923955,1.9401547893588786,59018,294.8
200,10,30,median_return,80,20.655273,5,27204,574.7911,-11.117546,39.575062490810176,58.050286722540804,53635.137,25551,281.51025,-12.639472,39.23916872138077,13188.047,0.010716689,1.7675715525058822,52755,294.8
200,10,35,avg_return,70,32.421753,5,32765,651.87115,-8.652013,41.38867694185869,56.18190141919731,50986.98,31269,257.4593,-12.0,39.42882727301801,11945.29,0.012785051,2.314235501227988,64034,216.5
200,10,35,avg_return,75,48.256683,5,28920,555.4084,-10.00853,40.43568464730291,57.01936376210235,51917.773,27487,273.92688,-13.766296,38.250809473569326,12708.314,0.010697847,1.8192632057739377,56407,216.5
200,10,35,avg_return,80,72.222694,5,23776,654.52374,-13.710463,38.15191790040377,59.00908479138627,57248.66,23446,274.80377,-16.358414,36.82504478375843,12554.023,0.011432997,1.7629073307642806,47222,216.5
200,10,35,median_return,70,9.928763,5,33073,522.5248,-8.752957,41.514226105886976,56.25132283131256,48797.203,30513,298.37842,-10.889829,40.415560580736084,13806.855,0.010708089,1.9473713084456339,63586,216.5
200,10,35,median_return,75,14.58069,5,30329,543.4251,-9.97096,40.41346565992944,57.26532361765967,50909.832,28163,302.0844,-11.723893,39.679721620565985,14333.523,0.010674266,1.858947276790265,58492,216.5
200,10,35,median_return,80,21.228828,5,26808,568.7367,-11.425604,39.34273351238436,58.2624589674724,54017.273,25222,271.3996,-12.817751,38.98580604234398,13233.683,0.010528793,1.7238948784566022,52030,216.5
200,10,40,avg_return,70,36.11368,5,32595,528.3516,-8.39628,41.5861328424605,56.020862095413406,49027.82,30980,253.85097,-11.988343,39.57391865719819,11982.753,0.010776567,1.9456106597301348,63575,166.5
200,10,40,avg_return,75,51.752754,5,28845,560.23956,-10.33301,40.17334026694401,57.29242503033455,51991.652,27626,275.55954,-13.789746,38.47100557445884,12685.475,0.010775568,1.8301026171271122,56471,166.5
200,10,40,avg_return,80,80.68875,5,23547,302.6737,-14.101514,37.762772327685056,59.40459506518877,8640.058,22793,274.1486,-16.566298,36.70425130522529,12644.687,0.035031445,5.37558641426792,46340,166.5
200,10,40,median_return,70,9.027084,5,33211,521.4697,-8.333325,41.78133750865677,55.98446297913342,48696.3,30511,257.7528,-10.787335,40.45753990364131,12121.247,0.0107086105,1.9515249131379828,63722,166.5
200,10,40,median_return,75,13.971681,5,30748,537.9769,-9.480561,40.81891505138546,56.87849616235202,50562.37,28229,256.9401,-11.581735,39.74636012611145,12540.051,0.010639868,1.8657122620616444,58977,166.5
200,10,40,median_return,80,20.768255,5,27208,561.8734,-11.3145485,39.35239635401352,58.28065274919142,53624.637,25317,271.68207,-12.511285,39.05281036457716,13214.905,0.010477897,1.7283131139348045,52525,166.5
