Security,Block_ID,Cluster_ID,Cluster_Size,Num_Top_Performers_During,Pct_Top_Performers_During,Num_Top_Performers_After,Pct_Top_Performers_After,Stock_Return_During,Stock_Return_After
AACAY,2,26,152,17,11.18421052631579,4,2.631578947368421,-6.686208215876771,-23.567729741152608
AACAY,3,20,415,66,15.903614457831324,8,1.9277108433734942,-6.686208215876771,-23.567729741152608
AACAY,4,64,324,19,5.864197530864197,7,2.1604938271604937,-6.686208215876771,-23.567729741152608
AACAY,5,15,304,24,7.894736842105263,8,2.631578947368421,-6.686208215876771,-23.567729741152608
AACAY,6,32,96,6,6.25,9,9.375,-6.686208215876771,-23.567729741152608
AACAY,7,2,352,16,4.545454545454546,27,7.670454545454546,-6.686208215876771,-23.567729741152608
AACAY,8,57,285,10,3.508771929824561,19,6.666666666666667,-6.686208215876771,-23.567729741152608
AACAY,9,40,157,3,1.910828025477707,1,0.6369426751592357,-6.686208215876771,-23.567729741152608
AACG,0,52,105,20,19.047619047619047,15,14.285714285714285,-60.86219428057329,28.934287653606525
AACG,1,49,297,16,5.387205387205387,8,2.6936026936026933,-60.86219428057329,28.934287653606525
AACG,2,52,84,8,9.523809523809524,7,8.333333333333332,-60.86219428057329,28.934287653606525
AACG,3,40,257,8,3.11284046692607,38,14.785992217898833,-60.86219428057329,28.934287653606525
AACG,4,4,72,8,11.11111111111111,5,6.944444444444445,-60.86219428057329,28.934287653606525
AACG,5,20,248,22,8.870967741935484,16,6.451612903225806,-60.86219428057329,28.934287653606525
AACG,6,3,230,25,10.869565217391305,15,6.521739130434782,-60.86219428057329,28.934287653606525
AACG,7,57,233,5,2.1459227467811157,6,2.575107296137339,-60.86219428057329,28.934287653606525
AACG,8,18,112,9,8.035714285714286,14,12.5,-60.86219428057329,28.934287653606525
AACG,9,44,193,18,9.32642487046632,10,5.181347150259067,-60.86219428057329,28.934287653606525
AACS,0,21,291,43,14.776632302405499,9,3.0927835051546393,-64.02438924405736,47.27272552410477
AACS,1,15,73,6,8.21917808219178,1,1.36986301369863,-64.02438924405736,47.27272552410477
AACS,2,30,142,17,11.971830985915492,17,11.971830985915492,-64.02438924405736,47.27272552410477
AACS,3,53,77,12,15.584415584415584,5,6.493506493506493,-64.02438924405736,47.27272552410477
AACS,4,25,402,20,4.975124378109453,46,11.442786069651742,-64.02438924405736,47.27272552410477
AACS,5,66,165,8,4.848484848484849,19,11.515151515151516,-64.02438924405736,47.27272552410477
AACS,6,21,64,8,12.5,10,15.625,-64.02438924405736,47.27272552410477
AACS,7,56,142,10,7.042253521126761,5,3.5211267605633805,-64.02438924405736,47.27272552410477
AACS,8,3,87,7,8.045977011494253,10,11.494252873563218,-64.02438924405736,47.27272552410477
AACS,9,19,336,21,6.25,31,9.226190476190476,-64.02438924405736,47.27272552410477
AACT,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
AACT,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
AACT,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
AACT,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
AACT,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
AACT,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
AACT,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
AACT,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
AACT,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
AACT,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
AACT-WT,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
AACT-WT,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
AACT-WT,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
AACT-WT,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
AACT-WT,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
AACT-WT,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
AACT-WT,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
AACT-WT,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
AACT-WT,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
AACT-WT,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
AACTF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
AACTF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
AACTF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
AACTF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
AACTF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
AACTF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
AACTF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
AACTF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
AACTF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
AACTF,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
AADI,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
AADI,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
AADI,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
AADI,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
AADI,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
AADI,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
AADI,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
AADI,7,55,211,17,8.056872037914692,9,4.265402843601896,,
AADI,8,33,142,9,6.338028169014084,16,11.267605633802818,,
AADI,9,18,309,6,1.9417475728155338,18,5.825242718446602,,
AAEEF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,-99.09780527829032,536.6208028271237
AAEEF,1,50,154,14,9.090909090909092,15,9.740259740259742,-99.09780527829032,536.6208028271237
AAEEF,2,36,272,28,10.294117647058822,9,3.308823529411765,-99.09780527829032,536.6208028271237
AAEEF,3,36,169,9,5.325443786982249,19,11.242603550295858,-99.09780527829032,536.6208028271237
AAEEF,4,55,230,19,8.26086956521739,9,3.91304347826087,-99.09780527829032,536.6208028271237
AAEEF,5,58,176,12,6.8181818181818175,16,9.090909090909092,-99.09780527829032,536.6208028271237
AAEEF,6,39,260,10,3.8461538461538463,19,7.307692307692308,-99.09780527829032,536.6208028271237
AAEEF,7,0,459,13,2.832244008714597,26,5.664488017429194,-99.09780527829032,536.6208028271237
AAEEF,8,57,285,10,3.508771929824561,19,6.666666666666667,-99.09780527829032,536.6208028271237
AAEEF,9,23,104,2,1.9230769230769231,9,8.653846153846153,-99.09780527829032,536.6208028271237
AAFRF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
AAFRF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
AAFRF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
AAFRF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
AAFRF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
AAFRF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
AAFRF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
AAFRF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
AAFRF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
AAFRF,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
