security,block,model_proba,avg_price,avg_volume,position_size,binding_constraint,capital_cap,volume_cap,expected_return_pct,pnl,cumulative_equity
IDWM,9,0.44244829140513964,18.20799437396485,10008.851880877743,3644.822374737389,volume,26209771.248184483,3644.822374737389,-76.76348876953125,-2797.892814300898,524192627.0708753
DSWL,8,0.4424094802741301,2.6575572849160167,15521.309710258418,824.9753938386993,volume,26209631.353543766,824.9753938386993,-32.166751861572266,-265.36778785512297,524192361.70308745
CPHI,11,0.4422331781702636,13.874844518390221,72323.4228660924,20069.524946096404,volume,26209618.085154373,20069.524946096404,-42.7623405456543,-8582.198603344787,524183779.5044841
ALRN,11,0.4421953990911071,39.93828842605737,39355.2039298991,31435.589712372333,volume,26209188.975224208,31435.589712372333,-46.44174575805664,-14599.236651765768,524169180.26783234
GRVY,8,0.441913363171255,46.79833858219621,43475.28526645768,40691.422397145056,volume,26208459.013391618,40691.422397145056,6.818999290466309,2774.74780454197,524171955.01563686
TPIC,11,0.4418766505482923,20.179365564259,679800.4922133081,274358.852862711,volume,26208597.750781845,274358.852862711,-67.10772705078125,-184115.99011876265,523987839.0255181
WYNN,9,0.4418081562866767,106.87855520499282,2959077.7008244996,6325238.9880686905,volume,26199391.951275907,6325238.9880686905,46.24819946289063,2925309.143706533,526913148.1692246
DMAN,11,0.4415935773572332,0.02536602234170668,2716334.790524667,1378.0521796800767,volume,26345657.40846123,1378.0521796800767,-37.59397888183594,-518.0646454096079,526912630.1045792
OVID,10,0.4413177380406952,4.2047293573105975,504471.1561686621,42423.29360517586,volume,26345631.505228963,42423.29360517586,-68.4502944946289,-29038.869407063947,526883591.23517215
THO,9,0.44125200762325933,88.24666932331623,728812.8925068654,1286306.2064724595,volume,26344179.561758608,1286306.2064724595,40.00077819824219,514532.4926012717,527398123.7277734
BLOZF,9,0.4411498902829733,0.5547070420479784,186165.19835680752,2065.3429302555974,volume,26369906.18638867,2065.3429302555974,8.050029754638672,166.2607204209018,527398289.98849386
CTSO,8,0.4411080718391187,5.590542447011547,204081.6413469068,22818.541572113387,volume,26369914.499424696,22818.541572113387,-67.61724853515625,-15429.269966913858,527382860.71852696
ACAN,8,0.4410442854576905,1.0879874412438224,29654.42097026604,645.272751860138,volume,26369143.03592635,645.272751860138,-70.99762725830078,-458.12834316504086,527382402.5901838
CWGL,8,0.44101810988792334,7.815544244546674,18318.974158183242,2863.455060959766,volume,26369120.129509192,2863.455060959766,-28.995155334472656,-830.2632428581028,527381572.32694095
MKSI,9,0.44094163814216153,93.37371428103505,512359.0709525676,956817.3900084323,volume,26369078.61634705,956817.3900084323,37.93758010864258,362993.3638278721,527744565.69076884
KELTF,8,0.44091928984627765,4.139466481622833,7029.852214817719,581.9967522799997,volume,26387228.284538444,581.9967522799997,23.303022384643555,135.62283346170682,527744701.3136023
TBIIF,9,0.4408254230986897,4.116512893368063,2510.5606986899566,206.6951097148068,volume,26387235.065680116,206.6951097148068,-85.20803833007812,-176.12084831218962,527744525.19275403
DBMM,11,0.4406630651078961,0.010049702646495526,3663905.3107632096,736.4231779617209,volume,26387226.259637702,736.4231779617209,-87.61062622070312,-645.1849578466666,527743880.00779617
EFRTF,9,0.44059651990852516,6.371939985237869,1015.6741176470588,129.43629044412972,volume,26387194.00038981,129.43629044412972,5.924259185791016,7.668141326383494,527743887.6759375
CELJF,10,0.44039754407789655,5.462052839656166,21496.03444227006,2348.2495193349587,volume,26387194.383796874,2348.2495193349587,58.54787063598633,1374.8500907904024,527745262.5260283
SCPX,8,0.4403365936399028,59.12908754412853,772758.125445192,913849.6569977083,volume,26387263.126301415,913849.6569977083,-90.14959716796876,-823831.7845042982,526921430.741524
SGLY,9,0.4401733001340179,50.24564041926879,40902.91062328499,41103.85878558134,volume,26346071.5370762,41103.85878558134,-93.00045013427734,-38226.77369314835,526883203.96783084
WIX,8,0.4401687603097565,110.90992344787742,646097.6533176285,1433172.8253862285,volume,26344160.19839154,1433172.8253862285,-32.45419692993164,-465124.7310971119,526418079.23673373
NWVCF,8,0.4401100723803002,0.7537694621651558,30580.384947079576,461.011206287272,volume,26320903.96183669,461.011206287272,-64.83515930175781,-298.89734999530816,526417780.3393838
ACFN,8,0.44008126769097355,1.46583137550451,46819.103286384976,1372.5782114033884,volume,26320889.01696919,1372.5782114033884,1060.774169921875,14559.955128542812,526432340.2945123
TOBAF,10,0.4400724660930355,9.394136176302771,4381.2967032967035,823.1699571911126,volume,26321617.014725614,823.1699571911126,-87.4234390258789,-719.6434856043259,526431620.65102667
TBTC,9,0.4400362049444045,2.7287720671444604,1879.7775598273834,102.58968995403877,volume,26321581.032551333,102.58968995403877,-0.1270677149295807,-0.13035837477793866,526431620.52066827
MRNS,11,0.43998254813424276,14.65992131488714,421898.9388475108,123700.10492677779,volume,26321581.026033416,123700.10492677779,-80.03697967529297,-99005.82783856122,526332614.6928297
MLXEF,8,0.43994720364052253,0.30532856745793624,46447.20031360251,283.6331426836812,volume,26316630.73464149,283.6331426836812,-49.02729797363281,-139.0576660155075,526332475.63516366
CENX,9,0.4397259767775027,11.617581207551602,1839792.261448141,427478.7200479757,volume,26316623.781758185,427478.7200479757,152.76780700683594,653049.866038184,526985525.50120187
GFF,9,0.43968629177592244,26.821429680713337,273370.7873090482,146643.90697141757,volume,26349276.275060095,146643.90697141757,128.2847900390625,188121.82816336118,527173647.32936525
CILJF,10,0.43957907324100715,2.372893696990719,9343.875489428348,443.44046508661194,volume,26358682.366468266,443.44046508661194,14.475242614746094,64.18908317324554,527173711.5184484
EGFEF,11,0.43930714225778855,1.0408092367215465,36336.99769053118,756.397656620687,volume,26358685.575922422,756.397656620687,-9.719228744506836,-73.51601846505393,527173638.00242996
RCL,9,0.4392470363774917,95.21545670725045,3782631.564876519,7203299.840099585,volume,26358681.9001215,7203299.840099585,297.08563232421875,21399968.87816929,548573606.8805993
WEGZY,9,0.43919950296092497,4.7818543233261135,19026.28936003141,1819.6188806623966,volume,27428680.344029963,1819.6188806623966,55.36919784545898,1007.5083780672884,548574614.3889774
LDSCY,10,0.43917965668938813,9.838567856658372,1403.6226321036888,276.19273022187144,volume,27428730.719448872,276.19273022187144,-15.073126792907717,-41.63088041913623,548574572.758097
LEMIF,10,0.4391776132181036,0.24736460219442208,67908.32340258722,335.96230808342307,volume,27428728.637904853,335.96230808342307,-39.696414947509766,-133.36499188402678,548574439.3931051
QBAK,11,0.43917447179681174,4.726134055925322,13291.411603292827,1256.3398605928644,volume,27428721.96965526,1256.3398605928644,-42.1420783996582,-529.4477290172015,548573909.9453762
OLLI,9,0.4391451916864886,62.132007583624585,984943.9002525252,1223930.8375986936,volume,27428695.49726881,1223930.8375986936,82.4326400756836,1008918.5021330306,549582828.4475092
EDIT,11,0.43912425020179696,23.035198929057252,1322511.1233795262,609286.1362587673,volume,27479141.42237546,609286.1362587673,-69.53590393066406,-423672.6223717514,549159155.8251375
BITCF,11,0.4391202086380367,0.11040406880622156,145710.1975743349,321.73997357530016,volume,27457957.791256875,321.73997357530016,-18.33332633972168,-58.98563932089407,549159096.8394982
WSTL,11,0.43898032160519207,2.7494929092421874,39722.14057885411,2184.3148772296145,volume,27457954.84197491,2184.3148772296145,4.890149116516113,106.81625467077401,549159203.6557528
SUMCF,8,0.4389274860086237,15.188741204691869,967.8874509803921,294.0198401642013,volume,27457960.182787642,294.0198401642013,-30.713436126708984,-90.30359580868381,549159113.352157
RAFA,11,0.43888861686217584,0.3830986671571947,50734.125049000395,388.72351371316995,volume,27457955.66760785,388.72351371316995,-31.5913314819336,-122.80293376534713,549158990.5492232
BLFE,11,0.43886921402864915,0.2740654484567967,2353787.942488263,12901.838960604931,volume,27457949.52746116,12901.838960604931,0.0,0.0,549158990.5492232
LNNGY,8,0.43884867076420075,85.23229205304621,4295.324186593492,7322.006510684994,volume,27457949.52746116,7322.006510684994,-75.45415496826172,-5524.758139358469,549153465.7910838
GGB,8,0.4386379118651745,3.160525925081009,11564055.32980807,730969.9333785925,volume,27457673.289554194,730969.9333785925,0.0228834245353937,167.27095308110782,549153633.0620369
GGGOF,9,0.43857776719862257,0.35844547176041225,15329.908734821778,109.89872736994514,volume,27457681.653101847,109.89872736994514,-26.142791748046875,-28.730595430078548,549153604.3314414
LUNMF,9,0.43855800201134354,6.3664366955011324,75900.11838494708,9664.265977576146,volume,27457680.216572072,9664.265977576146,112.93843841552734,10914.671079397598,549164519.0025208
GHAV,11,0.43840443821921005,0.03883838670311116,385291.05168363353,299.28165717074694,volume,27458225.95012604,299.28165717074694,-50.00000762939453,-149.64085141875185,549164369.3616693
SUUIF,8,0.4383227420774634,8.831143928415635,5704.452941176471,1007.536899128066,volume,27458218.468083467,1007.536899128066,-29.886642456054688,-301.11895065522543,549164068.2427187
ASCCY,8,0.4382529861377227,5.8107470552314,15270.063286163522,1774.609505465436,volume,27458203.412135936,1774.609505465436,47.89645385742188,849.9750229346753,549164918.2177417
DKS,9,0.4381575065254125,77.89395844646982,2107968.86844166,3283960.7888969337,volume,27458245.91088709,3283960.7888969337,91.57574462890624,3007311.5457536704,552172229.7634954
HTLZF,9,0.43802548634238037,0.8425197395297183,6866.249408983452,115.6990132720564,volume,27608611.488174774,115.6990132720564,33.80385208129883,39.110723306008246,552172268.8742188
SMID,9,0.43799595961966237,13.014210099661785,13444.022736181889,3499.26672946602,volume,27608613.44371094,3499.26672946602,48.71385955810547,1704.6278801555875,552173973.5020989
DMEHF,8,0.4379776874243512,0.6752372748213372,25761.722787783867,347.9055097985184,volume,27608698.675104946,347.9055097985184,-83.76931762695312,-291.4380715447914,552173682.0640273
RYES,9,0.4379272789638621,1.1923245767891548,13780.922383379067,328.62664897053276,volume,27608684.103201367,328.62664897053276,-47.386756896972656,-155.72551124633404,552173526.338516
CTRYF,10,0.43785030251436624,0.8301409531746442,6409.796397807361,106.42068982662408,volume,27608676.3169258,106.42068982662408,-4.761890888214111,-5.067637132028614,552173521.2708789
JSCPY,10,0.4378015777025739,21.392052767049833,1173.0390282755875,501.87425581360463,volume,27608676.063543946,501.87425581360463,-11.236055374145508,-56.3908692917973,552173464.8800097
CLABF,10,0.43774398951598786,14.994966411237531,7735.387447698745,2319.837499123022,volume,27608673.244000483,2319.837499123022,-81.30818939208984,-1886.2178673756675,552171578.6621423
PROBF,8,0.4377056731928875,1.068540963506007,48099.11524892199,1027.9174990373915,volume,27608578.933107115,1027.9174990373915,-30.38599395751953,-312.34294914578766,552171266.3191931
SJT,8,0.4377012255799406,6.5988945513321156,283107.16346530773,37363.886368686195,volume,27608563.31595966,37363.886368686195,-0.5996123552322388,-224.0384790615767,552171042.2807142
UNPRF,11,0.4376785420538779,442.064417772857,23.396915167095116,206.8588736204566,volume,27608552.11403571,206.8588736204566,-18.989681243896484,-39.28184072523938,552171002.9988735
CLFD,8,0.4376164535489048,28.719252182341407,111779.68010963195,64204.57643859943,volume,27608550.149943676,64204.57643859943,-65.81194305419922,-42254.27928396087,552128748.7195896
GEBRF,10,0.4375210686240936,0.881001056654578,12031.806110458285,212.00067793553512,volume,27606437.43597948,212.00067793553512,-25.16490173339844,-53.34976227661593,552128695.3698273
PYRGF,10,0.4375187563430014,1.108458879834201,72596.44453155625,1609.403471707891,volume,27606434.768491365,1609.403471707891,-40.31594467163086,-648.8462131970596,552128046.523614
BESIY,8,0.4374497363249504,53.77825305346219,945.633020344288,1017.0898372756975,volume,27606402.326180704,1017.0898372756975,69.70918273925781,709.0050132889359,552128755.5286273
ADAP,11,0.4373661262801535,5.1716828141999,785708.7389690721,81268.7276458605,volume,27606437.776431367,81268.7276458605,-45.39892959594727,-36895.13244746635,552091860.3961798
IBP,9,0.43728926156814996,84.19486569199816,214328.95768025078,360907.95611589344,volume,27604593.019808993,360907.95611589344,189.779525756836,684929.4075354323,552776789.8037152
ARQ,9,0.4371827844726243,7.945942890756007,140936.8356807512,22397.52095046225,volume,27638839.490185764,22397.52095046225,100.0356903076172,22405.5146945881,552799195.3184098
MDGL,10,0.437166792080991,114.44506272948148,202675.98667189336,463905.3201684877,volume,27639959.76592049,463905.3201684877,57.61685180664063,267287.64084459934,553066482.9592544
MSB,9,0.43709369193156966,20.736225007235515,60734.354762838106,25188.024920629538,volume,27653324.14796272,25188.024920629538,14.047758102416992,3538.3528116265475,553070021.3120661
ATUSF,8,0.4369177707601224,11.380903744921438,32605.69248826291,7421.644954908564,volume,27653501.065603305,7421.644954908564,5.637640953063965,418.4056953689308,553070439.7177614
ACGX,10,0.4368961395692795,2.12995743934584,8453.56103286385,360.11450421824924,volume,27653521.98588807,360.11450421824924,-80.32035827636719,-289.24525999326124,553070150.4725014
TSE,11,0.43688249085584163,38.99729196308546,467067.6346153846,364287.45827207755,volume,27653507.523625072,364287.45827207755,67.5120620727539,245937.9749519025,553316088.4474533
LUNA,8,0.4368786120349942,4.645123793325532,167386.90670325363,15550.658060368889,volume,27665804.422372665,15550.658060368889,-25.47687530517578,-3961.8217631744487,553312126.6256901
JUVF,11,0.43686930748562924,17.28134411830528,975.7674509803921,337.2514619966747,volume,27665606.331284508,337.2514619966747,16.182132720947266,54.57447918363693,553312181.2001693
PSMMF,11,0.4364703016216756,27.08371387468231,910.8616228929832,493.3903114772467,volume,27665609.060008466,493.3903114772467,2.310009002685547,11.397360613502661,553312192.5975299
CDMO,11,0.4363320387571265,9.461945201832721,520013.043444227,98406.69842615069,volume,27665609.629876494,98406.69842615069,35.98808670043945,35414.6879486431,553347607.2854786
ARQ,10,0.4362329879025266,7.945942890756007,140936.8356807512,22397.52095046225,volume,27667380.36427393,22397.52095046225,185.85321044921875,41626.51174747047,553389233.7972261
ACU,8,0.43619554004256106,26.268630644152047,9983.371674491393,5244.9900620100825,volume,27669461.689861305,5244.9900620100825,15.963059425354004,837.2608804525813,553390071.0581065
MFBP,10,0.4361553164559939,7.535839217597363,1498.6470588235295,225.87126558438595,volume,27669503.55290533,225.87126558438595,2.797166109085083,6.317994491088003,553390077.3761011
MONRF,9,0.43614800178495655,41.7423248967672,998.232849862799,833.3711988319758,volume,27669503.86880506,833.3711988319758,33.01532745361328,275.1402301984794,553390352.5163314
AMKBF,10,0.43614595061069183,1796.68445650438,47.901408450704224,1721.2743201609567,volume,27669517.625816572,1721.2743201609567,-18.036027908325195,-310.44951676306493,553390042.0668147
GSVRF,9,0.436140155226712,0.17228100251100426,119772.25431034483,412.68968091178317,volume,27669502.103340734,412.68968091178317,-41.28468704223633,-170.3776432200334,553389871.6891714
FURY,8,0.43597602643683836,1.5820040994539384,127676.7990599295,4039.7043903593044,volume,27669493.584458575,4039.7043903593044,-25.71164321899414,-1038.6743799512267,553388833.0147915
SBCF,10,0.4359704398953504,24.948392795142546,300694.4198353587,150036.8499472006,volume,27669441.650739577,150036.8499472006,16.345924377441406,24524.910030664647,553413357.9248221
